frame,class,x1,y1,x2,y2,confidence
10,5,326.9848937988281,761.123779296875,486.0,946.0333862304688,0.440062940120697
10,2,192.30828857421875,577.1600341796875,273.9852294921875,646.639404296875,0.4343971312046051
10,2,386.52508544921875,531.3554077148438,446.5600891113281,590.6094970703125,0.4173155426979065
10,2,214.0438995361328,537.5990600585938,272.64569091796875,592.149658203125,0.3347410559654236
10,2,366.5699157714844,508.2589416503906,416.74945068359375,550.3726806640625,0.3330293893814087
10,2,341.56915283203125,475.7838439941406,389.0057678222656,526.012939453125,0.2701107859611511
10,2,82.9083251953125,517.0902099609375,142.2960662841797,563.7918701171875,0.2635990381240845
15,2,0.0,817.04931640625,196.4608154296875,1058.552734375,0.8844126462936401
15,2,265.2550964355469,642.3753662109375,379.7499694824219,738.0377197265625,0.8173859715461731
15,2,30.633638381958008,622.003662109375,145.04400634765625,712.7457275390625,0.781617283821106
15,2,131.7634735107422,678.2672729492188,251.74215698242188,794.553955078125,0.7795044779777527
15,2,324.67010498046875,594.557861328125,430.52911376953125,666.775146484375,0.6705606579780579
15,2,0.04457509517669678,749.6041259765625,50.422664642333984,862.8711547851562,0.6317238807678223
15,2,398.009765625,957.5077514648438,485.42822265625,1079.62451171875,0.5842083692550659
15,2,326.0466613769531,760.4821166992188,485.77154541015625,949.66357421875,0.5584782361984253
15,2,386.45916748046875,531.4693603515625,449.2457275390625,589.801025390625,0.4300529360771179
15,5,325.3352355957031,760.5008544921875,485.9134826660156,946.2164916992188,0.3868851661682129
15,2,308.6383972167969,530.3121337890625,382.4207458496094,602.853271484375,0.36716368794441223
15,2,213.1107940673828,536.5650634765625,271.6527404785156,592.26123046875,0.36313748359680176
15,2,194.10365295410156,577.4950561523438,274.67120361328125,644.10888671875,0.3394915759563446
15,2,366.5725402832031,508.4310607910156,416.6070556640625,550.890869140625,0.29995018243789673
20,2,0.0,814.513916015625,197.5379638671875,1052.778564453125,0.8716006278991699
20,2,264.0536804199219,641.104248046875,377.4289855957031,738.88818359375,0.8296651244163513
20,2,131.5608367919922,677.799072265625,251.66200256347656,794.1666259765625,0.787108838558197
20,2,32.43075180053711,621.211669921875,146.25782775878906,711.715576171875,0.7824944853782654
20,2,0.03728485107421875,748.639404296875,52.99673080444336,861.8229370117188,0.6870924234390259
20,2,321.3018493652344,591.413818359375,427.430908203125,667.601806640625,0.6319481730461121
20,2,324.9290771484375,758.402587890625,485.746826171875,951.1314086914062,0.5629774928092957
20,2,397.8776550292969,957.1995849609375,485.43310546875,1079.641357421875,0.44644400477409363
20,2,387.7585754394531,531.4561767578125,449.60302734375,598.2786865234375,0.38887840509414673
20,2,82.21427917480469,515.407958984375,142.0508575439453,564.2459716796875,0.2683888375759125
20,2,309.1776428222656,530.2180786132812,382.3447265625,606.2144775390625,0.25386083126068115
25,2,0.0,812.2620239257812,199.5046844482422,1046.6036376953125,0.900371789932251
25,2,265.9120788574219,640.2011108398438,378.5856628417969,735.3048095703125,0.8274204134941101
25,2,133.4063262939453,677.8670043945312,251.7704315185547,793.0852661132812,0.794366717338562
25,2,34.48104476928711,618.9020385742188,147.7923126220703,707.7603149414062,0.7894423604011536
25,2,0.024873733520507812,744.9404296875,54.695743560791016,863.8500366210938,0.6352940201759338
25,2,325.1951599121094,759.004638671875,485.739013671875,949.9913330078125,0.6106308102607727
25,2,398.3594970703125,956.7584228515625,485.4503173828125,1079.6278076171875,0.3359481990337372
25,2,319.5064392089844,587.5921630859375,425.1708984375,667.3265991210938,0.3253116011619568
25,5,0.0,520.0277709960938,74.14212036132812,701.2929077148438,0.29124870896339417
25,2,386.17181396484375,531.0023193359375,452.3229675292969,598.8666381835938,0.27020615339279175
25,2,197.18309020996094,573.840087890625,274.2479553222656,641.3860473632812,0.25537022948265076
30,2,0.03939628601074219,810.4593505859375,201.69996643066406,1041.302001953125,0.8992069363594055
30,2,265.8648681640625,638.5471801757812,379.3454895019531,731.1965942382812,0.8056482076644897
30,2,38.55782699584961,616.6729736328125,151.12364196777344,700.935302734375,0.7870478630065918
30,2,135.74041748046875,677.4971313476562,255.25723266601562,791.9210815429688,0.7743234634399414
30,2,323.2774353027344,583.654296875,423.9866027832031,659.429443359375,0.5914897918701172
30,2,0.0542149543762207,740.2157592773438,60.366363525390625,873.2078247070312,0.5774509310722351
30,2,175.4872589111328,496.8747253417969,229.95742797851562,537.5911865234375,0.4610949754714966
30,5,0.0,520.1477661132812,76.15115356445312,701.9528198242188,0.44844871759414673
30,2,199.4158172607422,565.383056640625,278.0441589355469,639.4414672851562,0.3857806921005249
30,2,327.7786560058594,758.710693359375,485.54022216796875,944.506103515625,0.35860222578048706
30,2,120.44364166259766,547.9868774414062,177.46043395996094,605.1624755859375,0.33731886744499207
30,5,327.6404724121094,758.17724609375,485.6000061035156,944.2181396484375,0.30929848551750183
30,2,392.6384582519531,530.6888427734375,450.6591491699219,588.6644287109375,0.26696673035621643
30,2,0.0,739.304443359375,62.064453125,956.3281860351562,0.25699731707572937
35,2,0.0,809.0202026367188,203.62457275390625,1037.559814453125,0.8454151153564453
35,2,138.8538360595703,674.4224853515625,258.3695373535156,790.8327026367188,0.7862893342971802
35,2,268.9282531738281,636.21923828125,378.9463195800781,728.1975708007812,0.7235369086265564
35,2,45.21769332885742,613.2378540039062,155.2655029296875,697.6593017578125,0.7217934131622314
35,2,0.07115793228149414,734.8834838867188,64.66761779785156,878.3778076171875,0.5333811044692993
35,5,0.10693001747131348,518.1536254882812,79.07044982910156,690.790283203125,0.39652174711227417
35,2,123.62619018554688,494.1046142578125,179.2875213623047,545.1568603515625,0.39377060532569885
35,2,325.70684814453125,582.516357421875,423.5589294433594,666.01025390625,0.37519481778144836
35,5,327.4283447265625,755.89111328125,485.8535461425781,941.8077392578125,0.3178952932357788
35,2,178.09320068359375,494.8509216308594,234.07400512695312,536.8225708007812,0.3156525194644928
35,2,400.7605895996094,955.4094848632812,485.4542541503906,1079.80615234375,0.26995328068733215
35,2,85.88520050048828,515.8059692382812,145.05738830566406,563.4817504882812,0.2682618796825409
35,2,83.10226440429688,485.0836486816406,140.87571716308594,515.4734497070312,0.26215189695358276
35,2,122.84053039550781,545.0651245117188,181.7264404296875,602.4639282226562,0.2589876353740692
40,2,0.5097441673278809,803.128173828125,205.22988891601562,1031.4503173828125,0.8717524409294128
40,2,141.2492218017578,673.2760620117188,259.1817626953125,788.5504760742188,0.7946709990501404
40,2,270.0775146484375,630.1943969726562,379.0310363769531,724.8353271484375,0.7604603171348572
40,2,0.10035109519958496,731.398193359375,70.0992202758789,880.8826293945312,0.6456446051597595
40,2,49.03362274169922,610.0518188476562,157.79849243164062,696.81103515625,0.5958386659622192
40,2,325.54669189453125,577.890625,422.5289306640625,669.4179077148438,0.5264958739280701
40,2,87.85137176513672,511.5486755371094,146.28103637695312,560.9788818359375,0.4536764323711395
40,2,328.9766540527344,753.3316650390625,485.54052734375,940.4850463867188,0.39314040541648865
40,2,122.8311538696289,493.20867919921875,180.61155700683594,544.3052978515625,0.337309867143631
40,5,0.10356330871582031,516.2130737304688,81.09249114990234,697.6865844726562,0.33237937092781067
40,2,392.9527587890625,526.5670166015625,457.4386291503906,585.3023071289062,0.26519379019737244
40,2,204.04164123535156,565.50732421875,279.8475341796875,633.4419555664062,0.25598573684692383
40,2,179.20057678222656,490.4971008300781,243.4073486328125,538.6434936523438,0.25269636511802673
45,2,1.1817340850830078,801.8754272460938,208.9976043701172,1025.2269287109375,0.7937318086624146
45,2,142.80966186523438,671.4511108398438,261.61474609375,785.9402465820312,0.78896564245224
45,2,270.1820068359375,627.490966796875,376.91436767578125,718.8492431640625,0.7851194739341736
45,2,326.6529235839844,574.7542114257812,421.62542724609375,662.8853149414062,0.744659423828125
45,2,0.11780261993408203,727.7465209960938,73.6011734008789,877.1831665039062,0.6317183375358582
45,2,52.476341247558594,607.3263549804688,159.92010498046875,690.939697265625,0.5766537189483643
45,2,206.2279815673828,564.9312133789062,281.2085266113281,631.275146484375,0.5509468913078308
45,2,329.98095703125,751.5390014648438,485.5254821777344,931.12158203125,0.47950345277786255
45,2,405.6453857421875,953.2754516601562,485.7510681152344,1079.1473388671875,0.4360490143299103
45,2,394.4259338378906,526.4048461914062,459.14666748046875,581.7990112304688,0.32781875133514404
45,5,0.1306772232055664,515.958984375,82.71013641357422,698.438232421875,0.3275441527366638
45,2,374.9740295410156,501.8672180175781,425.3890075683594,540.1612548828125,0.31714510917663574
45,2,125.03642272949219,540.9803466796875,188.15673828125,594.7601318359375,0.2794715464115143
45,2,181.50831604003906,487.9035949707031,240.31922912597656,531.8529663085938,0.25391340255737305
50,2,5.090849876403809,799.9006958007812,210.68624877929688,1020.3530883789062,0.7967691421508789
50,2,144.7728271484375,669.8743286132812,263.10858154296875,783.609130859375,0.7755511403083801
50,2,270.85498046875,622.7318115234375,377.0264587402344,712.7612915039062,0.721259593963623
50,2,57.32068634033203,603.9458618164062,163.48941040039062,685.70068359375,0.7190841436386108
50,2,330.0108337402344,748.9071044921875,485.5127258300781,926.1173706054688,0.5137006044387817
50,2,329.3643798828125,571.938720703125,421.05401611328125,658.0157470703125,0.4639902114868164
50,2,0.4642775058746338,722.945556640625,79.31385803222656,867.0286254882812,0.4476899206638336
50,2,209.1706085205078,563.9092407226562,282.4560852050781,629.4846801757812,0.3997194468975067
50,2,408.78466796875,952.2096557617188,485.7530517578125,1079.1578369140625,0.37575188279151917
50,2,376.78948974609375,500.3944091796875,425.4328308105469,540.3697509765625,0.3743527829647064
50,2,125.41957092285156,490.283935546875,186.9683074951172,538.8238525390625,0.34232351183891296
50,5,0.03866243362426758,518.119140625,86.08740997314453,692.9960327148438,0.34120017290115356
50,2,350.95294189453125,469.53466796875,400.3531188964844,520.5345458984375,0.3057226240634918
50,2,126.56973266601562,538.6248779296875,207.9916534423828,597.3678588867188,0.2852916419506073
50,2,187.37939453125,485.170654296875,241.9937744140625,532.398193359375,0.2592776119709015
55,2,7.71182918548584,796.5357055664062,213.64291381835938,1016.384521484375,0.7889974117279053
55,2,147.72186279296875,668.9785766601562,266.1918029785156,781.5860595703125,0.7799530029296875
55,2,271.7015380859375,621.591796875,377.65472412109375,711.6619262695312,0.7294827699661255
55,2,0.14129233360290527,719.951904296875,83.263427734375,865.1848754882812,0.6771851778030396
55,2,61.68595886230469,600.0681762695312,167.82058715820312,682.5669555664062,0.48080694675445557
55,2,410.67095947265625,950.6508178710938,485.74853515625,1079.3099365234375,0.44329893589019775
55,2,128.59120178222656,537.83447265625,206.21905517578125,596.6574096679688,0.38209664821624756
55,2,211.47120666503906,564.77783203125,283.02886962890625,628.0283813476562,0.3783191442489624
55,2,331.3496398925781,744.768310546875,485.7035827636719,925.7510986328125,0.3588656783103943
55,2,127.41632080078125,489.4704284667969,189.55332946777344,536.9056396484375,0.33745062351226807
55,5,0.14017224311828613,517.1953125,86.61390686035156,692.7880249023438,0.3205493688583374
55,2,327.5769348144531,569.2966918945312,421.94415283203125,642.148193359375,0.30766570568084717
55,2,93.40023040771484,511.248291015625,157.11349487304688,561.57861328125,0.2812282145023346
55,2,354.2113342285156,469.3150329589844,402.90582275390625,516.0057373046875,0.2654075622558594
60,2,13.386188507080078,794.323974609375,216.87281799316406,1013.2489013671875,0.8274494409561157
60,2,273.57208251953125,620.5982666015625,377.54058837890625,712.31201171875,0.7754945755004883
60,2,150.00823974609375,668.3529663085938,267.0008850097656,780.2230224609375,0.7657943964004517
60,2,66.12789916992188,597.7132568359375,170.15721130371094,678.7117919921875,0.7606576085090637
60,2,0.1784355640411377,714.3301391601562,88.85623931884766,862.1475219726562,0.5688284635543823
60,2,411.756591796875,947.5808715820312,485.4226989746094,1080.0,0.5611868500709534
60,2,213.9486083984375,556.8523559570312,284.9394226074219,626.8660888671875,0.5092812776565552
60,5,0.08756017684936523,516.593994140625,88.83135223388672,691.68701171875,0.48978424072265625
60,2,331.41748046875,743.695556640625,485.694091796875,919.0592041015625,0.4889439642429352
60,2,327.73681640625,568.6378784179688,421.2753601074219,642.569580078125,0.41712701320648193
60,2,399.54730224609375,524.4005737304688,466.25091552734375,584.9976196289062,0.392027884721756
60,2,466.56268310546875,556.9557495117188,485.6653137207031,614.83984375,0.3595101535320282
60,2,136.98219299316406,537.8291015625,204.13421630859375,593.6334838867188,0.3330075740814209
65,2,69.8820571899414,596.822265625,172.81443786621094,674.1019287109375,0.8365201950073242
65,2,13.498023986816406,792.604736328125,216.8494415283203,1010.5693359375,0.8309726119041443
65,2,149.6197052001953,666.9717407226562,267.1956481933594,779.4659423828125,0.804580807685852
65,2,0.24800348281860352,709.2064208984375,91.33953094482422,854.6104125976562,0.7818466424942017
65,2,272.9478454589844,615.1728515625,377.3196716308594,711.4303588867188,0.7008377909660339
65,5,0.07989335060119629,516.0629272460938,88.24577331542969,692.6204833984375,0.47772806882858276
65,2,412.51531982421875,947.4051513671875,485.77716064453125,1079.4256591796875,0.42922794818878174
65,2,326.3232116699219,567.7996826171875,421.1600646972656,644.778076171875,0.3614310026168823
65,2,466.37322998046875,557.2210693359375,485.6606140136719,614.1264038085938,0.308309406042099
65,2,216.13963317871094,553.1834106445312,284.2854309082031,623.7101440429688,0.30415529012680054
65,2,386.4971923828125,523.7925415039062,465.2448425292969,583.0324096679688,0.30268990993499756
65,2,331.8546447753906,728.001220703125,485.7403564453125,915.0512084960938,0.28916728496551514
65,2,140.3845672607422,535.7161254882812,203.2395477294922,591.2506103515625,0.26306501030921936
70,2,0.2595648765563965,705.1473388671875,95.38824462890625,846.2314453125,0.8642266392707825
70,2,15.815619468688965,791.1030883789062,218.16297912597656,1010.2440795898438,0.8153929114341736
70,2,150.3283233642578,665.6297607421875,267.49090576171875,778.0503540039062,0.806263267993927
70,2,72.3345718383789,595.5205078125,175.9542694091797,672.5977783203125,0.7382940649986267
70,2,271.76348876953125,615.157470703125,375.5767517089844,710.1973876953125,0.7382684946060181
70,2,325.04864501953125,566.689208984375,418.7484436035156,637.9403686523438,0.4924717843532562
70,2,411.99810791015625,948.3558349609375,485.77154541015625,1079.377685546875,0.46481946110725403
70,2,216.11077880859375,554.2354736328125,282.93170166015625,624.1340942382812,0.4313638210296631
70,5,0.13741707801818848,516.805908203125,87.58918762207031,693.2234497070312,0.42511504888534546
70,2,327.21636962890625,720.2935791015625,485.730712890625,908.0215454101562,0.41461899876594543
70,2,138.41136169433594,534.6542358398438,202.80528259277344,592.2735595703125,0.4007420241832733
70,2,94.41590118408203,509.3852233886719,155.97128295898438,560.71533203125,0.28516408801078796
70,2,391.5152893066406,523.4547119140625,465.26580810546875,582.9873046875,0.25949913263320923
70,2,466.07525634765625,557.3743286132812,485.6632080078125,614.6170654296875,0.2569286823272705
75,2,17.22806739807129,790.3605346679688,218.7846221923828,1008.4547119140625,0.819376528263092
75,2,150.66390991210938,665.1118774414062,267.8692626953125,777.76611328125,0.8173969388008118
75,2,0.2195441722869873,701.1824951171875,97.99884796142578,842.0836181640625,0.8039806485176086
75,2,271.639404296875,615.0546264648438,374.79998779296875,709.5253295898438,0.7175970673561096
75,2,325.7179870605469,564.3092041015625,418.0919189453125,631.7515258789062,0.6628661155700684
75,2,320.6089782714844,726.9805297851562,485.69873046875,901.2095336914062,0.5955315828323364
75,2,74.99964141845703,592.4281005859375,176.87405395507812,668.1678466796875,0.5795461535453796
75,2,412.4479064941406,948.2344970703125,485.4185791015625,1079.5299072265625,0.5502606630325317
75,5,0.09944343566894531,516.559326171875,87.95182800292969,692.0014038085938,0.5024850368499756
75,2,136.60787963867188,531.9410400390625,203.70068359375,592.3768920898438,0.3978075087070465
75,2,217.01255798339844,554.142578125,285.93658447265625,622.771240234375,0.3695525527000427
75,2,466.5753173828125,556.6414184570312,485.65484619140625,614.2870483398438,0.3001214265823364
75,2,94.783447265625,509.0101013183594,156.48143005371094,561.0137939453125,0.28839820623397827
80,2,16.287918090820312,790.5276489257812,219.80078125,1008.837646484375,0.8517283797264099
80,2,150.9737548828125,664.1736450195312,269.31805419921875,776.138916015625,0.8194624185562134
80,2,0.2031869888305664,695.8295288085938,102.55845642089844,837.754638671875,0.7837181687355042
80,2,270.480224609375,612.4369506835938,372.9923400878906,702.0487060546875,0.7230748534202576
80,2,314.1427917480469,716.0104370117188,485.6498107910156,893.7418823242188,0.677482545375824
80,2,77.31832885742188,588.6171264648438,177.7738800048828,666.3807373046875,0.5492042899131775
80,2,218.68084716796875,553.8201293945312,286.1629333496094,620.5128173828125,0.5416304469108582
80,2,325.9790954589844,563.9266967773438,417.3226318359375,630.3272094726562,0.5403404831886292
80,2,413.28253173828125,947.1464233398438,485.7766418457031,1079.291015625,0.5142757296562195
80,5,0.0,516.01904296875,86.25980377197266,690.1724853515625,0.4453222453594208
80,2,133.2937469482422,529.5650634765625,207.29470825195312,594.0208740234375,0.40540918707847595
80,2,401.3595886230469,522.8556518554688,466.56646728515625,585.1730346679688,0.2662350535392761
85,2,152.86297607421875,662.1819458007812,268.6098327636719,774.251953125,0.7986603379249573
85,2,17.989856719970703,788.4611206054688,219.72021484375,1006.8314819335938,0.7975875735282898
85,5,0.07811665534973145,516.2780151367188,88.19609832763672,692.2750854492188,0.6637566089630127
85,2,270.2111511230469,609.9588623046875,371.5282897949219,705.1588134765625,0.6599224209785461
85,2,306.2658386230469,715.213134765625,485.6458435058594,878.7154541015625,0.6102745532989502
85,2,0.16400957107543945,689.1039428710938,105.52632141113281,827.5496215820312,0.5663907527923584
85,2,326.2269592285156,562.4262084960938,415.9460144042969,629.3732299804688,0.5423712134361267
85,2,413.02593994140625,944.6118774414062,485.78350830078125,1079.386962890625,0.4667637050151825
85,2,219.1815643310547,551.2018432617188,287.34136962890625,618.9553833007812,0.46571728587150574
85,2,78.77059173583984,584.6325073242188,179.51336669921875,660.9480590820312,0.3499595820903778
85,2,402.37945556640625,521.7278442382812,465.25634765625,578.88623046875,0.25213760137557983
90,2,153.4635772705078,662.0629272460938,268.9549255371094,773.9402465820312,0.810697078704834
90,2,21.34614372253418,787.8683471679688,219.46559143066406,1005.5302734375,0.7972252368927002
90,2,0.14738845825195312,686.814453125,107.75450897216797,818.1217041015625,0.7512423396110535
90,2,302.81982421875,711.6129150390625,485.6184997558594,866.685302734375,0.696649432182312
90,2,409.91485595703125,944.148193359375,485.4441833496094,1079.5086669921875,0.588676929473877
90,5,0.06430864334106445,515.848876953125,87.82479858398438,692.1073608398438,0.5872430801391602
90,2,268.99169921875,607.6115112304688,369.2565002441406,696.1229858398438,0.5366072058677673
90,2,218.3782958984375,550.4116821289062,289.0082702636719,616.5184326171875,0.41604945063591003
90,2,323.5406188964844,561.5962524414062,414.8961486816406,624.9172973632812,0.40497156977653503
90,2,81.84537506103516,582.391845703125,182.28936767578125,657.391357421875,0.33553069829940796
90,2,136.28372192382812,527.7064819335938,203.52210998535156,588.2581176757812,0.325670063495636
95,2,153.2914581298828,661.580322265625,268.2707214355469,773.608642578125,0.7805421352386475
95,2,19.112091064453125,787.9607543945312,219.43130493164062,1004.7676391601562,0.7350963354110718
95,5,0.05458188056945801,515.6547241210938,86.78289794921875,690.8997192382812,0.6369360089302063
95,2,304.40423583984375,708.1953735351562,485.6404724121094,857.1731567382812,0.6260672211647034
95,2,0.036769866943359375,681.9613647460938,109.98055267333984,813.0845336914062,0.5813042521476746
95,2,83.11784362792969,581.2113647460938,183.54600524902344,656.1982421875,0.5325186848640442
95,2,409.81640625,940.4802856445312,485.7753601074219,1079.420166015625,0.5220803618431091
95,2,135.27340698242188,527.3677368164062,195.859375,587.9986572265625,0.4236152172088623
95,2,218.6268310546875,548.3348999023438,287.92864990234375,615.80712890625,0.42199069261550903
100,2,18.315977096557617,787.7576293945312,218.04893493652344,1005.5579833984375,0.8178297877311707
100,2,152.55612182617188,661.4884643554688,267.29180908203125,772.9429931640625,0.7989056706428528
100,2,304.3624267578125,702.5045776367188,483.21240234375,844.2860107421875,0.747505247592926
100,2,0.0,677.315185546875,111.26382446289062,806.4118041992188,0.7355819344520569
100,5,0.07013440132141113,514.2179565429688,87.63939666748047,690.3049926757812,0.6081098914146423
100,2,85.27006530761719,579.8825073242188,185.27484130859375,654.3820190429688,0.6037573218345642
100,2,408.25970458984375,937.9205932617188,485.37738037109375,1079.4085693359375,0.5805002450942993
100,2,139.23434448242188,525.8727416992188,193.31832885742188,584.669921875,0.3714638650417328
100,2,267.4873962402344,602.5023803710938,363.6192626953125,685.9611206054688,0.36890709400177
100,2,219.32952880859375,545.4031982421875,286.6275329589844,614.7460327148438,0.29639366269111633
105,2,17.387672424316406,787.79541015625,217.64295959472656,1005.800537109375,0.8192417621612549
105,2,303.575927734375,696.8967895507812,474.9622497558594,836.1874389648438,0.8106243014335632
105,2,152.4264373779297,661.7753295898438,267.2397155761719,772.5807495117188,0.7855265140533447
105,2,0.0,674.6497192382812,113.1800537109375,800.8988647460938,0.7507089376449585
105,5,0.06394171714782715,513.8905029296875,88.77898406982422,691.1824340820312,0.6641732454299927
105,2,406.77703857421875,934.8092041015625,485.4356384277344,1079.497314453125,0.5859954357147217
105,2,266.323486328125,600.76513671875,361.13055419921875,683.758544921875,0.459193617105484
105,2,87.6452865600586,577.9762573242188,185.8232879638672,651.5155639648438,0.4194853603839874
105,2,220.99354553222656,547.4102172851562,286.76019287109375,612.6393432617188,0.37891727685928345
105,2,452.4134521484375,684.134521484375,485.61004638671875,795.714599609375,0.2658175528049469
110,2,18.346927642822266,787.9790649414062,217.25674438476562,1005.7324829101562,0.8282526135444641
110,2,0.1878662109375,672.0159912109375,115.92964935302734,792.2424926757812,0.8028692007064819
110,2,152.36917114257812,661.629150390625,266.92578125,771.8318481445312,0.7764750123023987
110,2,301.75457763671875,694.4827270507812,470.63873291015625,829.0186157226562,0.6934113502502441
110,5,0.03451037406921387,513.9952392578125,88.33685302734375,688.97265625,0.6472936868667603
110,2,405.06512451171875,927.1708374023438,485.4450378417969,1078.3565673828125,0.5812647938728333
110,2,89.70329284667969,576.6768188476562,185.66281127929688,649.6939086914062,0.4007321894168854
110,2,265.5951843261719,599.7757568359375,360.943359375,683.0968627929688,0.40041184425354004
110,2,0.05958366394042969,834.4540405273438,24.43923568725586,932.7842407226562,0.3825538158416748
110,2,93.18624114990234,506.2818603515625,156.3753204345703,553.5282592773438,0.264300137758255
110,2,401.31591796875,520.0220336914062,462.3843688964844,577.9495849609375,0.2590653896331787
115,2,17.3660888671875,787.6409301757812,216.6502227783203,1003.9896850585938,0.8651924729347229
115,2,152.06069946289062,660.716064453125,266.52581787109375,771.5271606445312,0.7578750252723694
115,2,0.17621469497680664,668.696044921875,118.0259780883789,789.1976318359375,0.7337295413017273
115,2,301.2749328613281,691.3162231445312,461.9757385253906,821.7091674804688,0.6707494258880615
115,5,0.04178452491760254,513.5426025390625,88.38514709472656,685.5443725585938,0.6256773471832275
115,2,403.17559814453125,923.1807250976562,485.4589538574219,1079.4310302734375,0.5661221146583557
115,2,264.7079772949219,598.643310546875,360.4978942871094,682.06884765625,0.4804362952709198
115,2,0.01862633228302002,824.6732788085938,28.73040771484375,932.6057739257812,0.4096663296222687
115,5,89.89884185791016,574.4087524414062,185.01971435546875,647.4984130859375,0.4034119248390198
115,2,401.1578063964844,520.7291870117188,461.7163391113281,580.2174682617188,0.267433762550354
115,2,446.30181884765625,678.7666625976562,485.73541259765625,901.9346313476562,0.2511427402496338
120,2,17.464527130126953,786.9215698242188,215.7870330810547,1003.5770874023438,0.8524773120880127
120,2,152.32362365722656,658.7320556640625,266.6067810058594,771.0535888671875,0.756481945514679
120,2,298.1451721191406,685.8599853515625,459.09326171875,817.3555908203125,0.681239902973175
120,2,264.3828125,597.5762329101562,358.6336669921875,679.5004272460938,0.6532608866691589
120,2,0.10181236267089844,664.6815795898438,119.4077377319336,783.8493041992188,0.6475714445114136
120,2,399.45269775390625,914.212158203125,485.47564697265625,1079.5601806640625,0.5624541640281677
120,2,91.37559509277344,571.32568359375,185.85499572753906,646.5742797851562,0.49398213624954224
120,2,0.0700603723526001,813.7655639648438,33.92686080932617,928.8637084960938,0.4372391104698181
120,2,140.53273010253906,521.7615966796875,201.24009704589844,579.8269653320312,0.32334086298942566
120,2,92.8329086303711,505.9176330566406,156.8067626953125,550.91650390625,0.2885608673095703
125,2,17.514371871948242,786.690185546875,215.64865112304688,1003.2352294921875,0.8539457321166992
125,2,152.26339721679688,657.2045288085938,266.7166748046875,770.1019897460938,0.7862797379493713
125,2,0.09554243087768555,661.414794921875,120.89703369140625,778.5518798828125,0.7538823485374451
125,2,296.5472717285156,682.7124633789062,457.4982604980469,814.9966430664062,0.7403443455696106
